PdId,IncidntNum,Incident Code,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,location,SF Find Neighborhoods 2 2,Current Police Districts 2 2,Current Supervisor Districts 2 2,Analysis Neighborhoods 2 2,DELETE - Fire Prevention Districts 2 2,DELETE - Police Districts 2 2,DELETE - Supervisor Districts 2 2,DELETE - Zip Codes 2 2,DELETE - Neighborhoods 2 2,DELETE - 2017 Fix It Zones 2 2,Civic Center Harm Reduction Project Boundary 2 2,Fix It Zones as of 2017-11-06  2 2,DELETE - HSOC Zones 2 2,Fix It Zones as of 2018-02-07 2 2,"CBD, BID and GBD Boundaries as of 2017 2 2","Areas of Vulnerability, 2016 2 2",Central Market/Tenderloin Boundary 2 2,Central Market/Tenderloin Boundary Polygon - Updated 2 2,HSOC Zones as of 2018-06-05 2 2,OWED Public Spaces 2 2,Neighborhoods 2
17030508916710,170305089,16710,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Saturday,04/15/2017,06:03,TENDERLOIN,"ARREST, BOOKED",300 Block of GOLDEN GATE AV,-122.41633027848053,37.78149464971014,POINT (-122.41633027848053 37.78149464971014),21,5,10,36,7,10,9,28852,36,17,1,18,1,18,6,2,1,1,1,,21
16607787006244,166077870,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,03/31/2016,06:00,SOUTHERN,,400 Block of BERRY ST,-122.39822269389954,37.77201612318128,POINT (-122.39822269389954 37.77201612318128),34,1,10,4,14,2,9,310,20,,,,,,,1,,,,,34
17608458606372,176084586,06372,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,03/30/2017,15:00,MISSION,,1300 Block of HAMPSHIRE ST,-122.4069921440524,37.75049728605387,POINT (-122.4069921440524 37.75049728605387),53,3,2,20,10,4,7,28859,19,,,,3,,,1,,,3,,53
16038936606244,160389366,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,05/12/2016,17:14,TARAVAL,,NORIEGA ST / 45TH AV,-122.50433060981663,37.75301011391665,POINT (-122.50433060981663 37.75301011391665),39,10,7,35,1,8,3,56,35,,,,,,,1,,,,,39
16623699106244,166236991,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,10/22/2016,11:30,NORTHERN,,MCALLISTER ST / LARKIN ST,-122.41694856587593,37.78046892684792,POINT (-122.41694856587593 37.78046892684792),21,5,10,36,7,9,9,28852,36,,1,,1,,8,2,1,1,1,,21
17099744819090,170997448,19090,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Saturday,12/09/2017,20:30,SOUTHERN,,4TH ST / HARRISON ST,-122.39961755878232,37.7807906550067,POINT (-122.39961755878232 37.7807906550067),32,1,10,34,6,2,9,28856,34,,,,,,4,2,,,,,32
16027221606303,160272216,06303,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,04/02/2016,14:30,PARK,,700 Block of STANYAN ST,-122.4531901983405,37.76778505863337,POINT (-122.4531901983405 37.76778505863337),29,7,11,3,15,5,11,29492,9,,,,,,,1,,,,,29
16038228506373,160382285,06373,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,05/09/2016,13:30,RICHMOND,,3500 Block of CALIFORNIA ST,-122.4525869386557,37.78646014126455,POINT (-122.4525869386557 37.78646014126455),11,8,6,31,11,6,1,54,31,,,,,,,1,,,,,11
17633835528150,176338355,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,12/26/2017,22:00,SOUTHERN,,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.40340479147905 37.775420706711),32,1,10,34,14,2,9,28853,34,,,,,,,2,,,,,32
17027856175000,170278561,75000,MISSING PERSON,FOUND PERSON,Wednesday,04/05/2017,11:30,PARK,,300 Block of WOODSIDE AV,-122.45271670098712,37.745745143413465,POINT (-122.45271670098712 37.745745143413465),49,7,8,38,1,5,4,59,38,,,,,,,1,,,,,49
16092541530190,160925415,30190,OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,Sunday,11/13/2016,14:00,TENDERLOIN,,0 Block of POWELL ST,-122.40784537411074,37.78509432101032,POINT (-122.40784537411074 37.78509432101032),19,6,3,36,14,10,10,28852,36,,,,,,5,2,1,1,,,19
17027314165016,170273141,65016,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,04/03/2017,18:04,INGLESIDE,"ARREST, BOOKED",MOSCOW ST / PERSIA AV,-122.42880597971413,37.71971114527857,POINT (-122.42880597971413 37.71971114527857),90,9,1,7,9,7,6,28861,5,,,,,,,2,,,,,90
18003012907021,180030129,07021,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,01/06/2018,17:15,MISSION,,16TH ST / MISSION ST,-122.41967178029562,37.76505012146682,POINT (-122.41967178029562 37.76505012146682),53,3,2,20,8,4,7,28859,19,12,,14,3,14,,2,,,3,50,53
18015567064070,180155670,64070,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,02/27/2018,15:25,INGLESIDE,,5200 Block of MISSION ST,-122.4422263979486,37.715074713189686,POINT (-122.4422263979486 37.715074713189686),80,9,1,28,9,7,6,28861,25,,,,,,,2,,,,,80
16036968164085,160369681,64085,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,05/05/2016,17:49,MISSION,,1900 Block of MISSION ST,-122.4198145938115,37.765842721337165,POINT (-122.4198145938115 37.765842721337165),53,3,2,20,8,4,7,28853,19,12,,14,3,14,,2,,,3,,53
16060964706244,160609647,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,07/28/2016,21:17,PARK,,HAIGHT ST / STANYAN ST,-122.45353456066029,37.76916629780518,POINT (-122.45353456066029 37.76916629780518),9,7,11,3,11,5,11,29492,9,22,,24,,25,,1,,,,,9
17632862971000,176328629,71000,NON-CRIMINAL,LOST PROPERTY,Wednesday,09/21/2016,10:45,SOUTHERN,,400 Block of MAIN ST,-122.38948547275024,37.787543361780486,POINT (-122.38948547275024 37.787543361780486),30,1,10,8,6,2,9,28855,6,,,,,,3,1,,,,,30
17091488404013,170914884,04013,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Thursday,11/09/2017,12:50,MISSION,,3700 Block of 20TH ST,-122.42465477709307,37.758349142263434,POINT (-122.42465477709307 37.758349142263434),37,3,5,20,2,4,5,28859,19,,,,,,,1,,,,,37
17025557564020,170255575,64020,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,03/28/2017,22:20,RICHMOND,,43RD AV / CLEMENT ST,-122.50415831492246,37.78112280643685,POINT (-122.50415831492246 37.78112280643685),6,8,4,29,11,6,2,55,26,,,,,,,1,,,,,6
16006144503074,160061445,03074,ROBBERY,"ROBBERY, BODILY FORCE",Friday,01/22/2016,05:45,CENTRAL,"ARREST, BOOKED",900 Block of CLAY ST,-122.40832278818522,37.79406255571054,POINT (-122.40832278818522 37.794062555710546),104,6,3,6,3,1,10,28857,4,5,,5,,5,,2,,,,,104
16626712806244,166267128,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,11/14/2016,02:00,NORTHERN,,1100 Block of FILLMORE ST,-122.43211623369466,37.780030435115584,POINT (-122.43211623369466 37.780030435115584),97,4,11,39,15,9,11,29490,41,,,,,,,2,,,,,97
17612785706244,176127857,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,05/17/2017,14:00,TARAVAL,,3300 Block of ULLOA ST,-122.4921769453982,37.74039557826398,POINT (-122.4921769453982 37.74039557826398),40,10,7,35,1,8,3,29491,35,,,,,,,1,,,,,40
16005714374000,160057143,74000,MISSING PERSON,MISSING ADULT,Friday,01/15/2016,11:00,TENDERLOIN,,400 Block of EDDY ST,-122.41508872104644,37.783671956437196,POINT (-122.41508872104644 37.783671956437196),20,5,10,36,7,10,9,28858,36,17,1,18,,18,6,2,1,1,,,20
17002456862050,170024568,62050,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,01/09/2017,23:11,MISSION,"ARREST, BOOKED",14TH ST / VALENCIA ST,-122.42220157979344,37.76814038365133,POINT (-122.42220157979344 37.76814038365133),37,3,5,20,8,4,5,28853,19,,,,3,,,2,,,3,,37
17073718164020,170737181,64020,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,09/09/2017,16:01,NORTHERN,,700 Block of VANNESS AV,-122.42057642843844,37.78245335328201,POINT (-122.42057642843844 37.78245335328201),20,4,10,36,7,9,9,28852,36,,1,,,,,2,1,1,,,20
16087035926080,160870359,26080,OTHER OFFENSES,CONSPIRACY,Tuesday,10/25/2016,18:15,CENTRAL,"ARREST, BOOKED",CALIFORNIA ST / CUSHMAN ST,-122.41171453809368,37.7917200867632,POINT (-122.41171453809368 37.7917200867632),16,6,3,21,5,1,10,28857,21,,,,,,,1,,,,,16
17606162506244,176061625,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,02/28/2017,13:45,TENDERLOIN,,100 Block of OFARRELL ST,-122.40722244095525,37.786456258800925,POINT (-122.40722244095525 37.786456258800925),19,6,3,8,14,10,10,28852,6,10,,12,,12,5,2,,,,,19
17090944312030,170909443,12030,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Tuesday,11/07/2017,14:30,NORTHERN,,400 Block of HAYES ST,-122.42374966942934,37.77672943291905,POINT (-122.42374966942934 37.77672943291905),22,4,11,9,7,9,11,28852,10,,,,,,,1,,,,,22
17600812206372,176008122,06372,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,01/08/2017,06:00,NORTHERN,,1000 Block of POLK ST,-122.41985827733934,37.78613712523799,POINT (-122.41985827733934 37.78613712523799),50,4,10,36,13,9,9,28858,36,,,,,,10,2,,,,,50
16626503106244,166265031,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,11/12/2016,20:20,SOUTHERN,,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.40340479147905 37.775420706711),32,1,10,34,14,2,9,28853,34,,,,,,,2,,,,,32
17075010505151,170750105,05151,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Thursday,09/14/2017,01:19,BAYVIEW,,500 Block of DEHARO ST,-122.40131602675994,37.76292028476615,POINT (-122.40131602675994 37.76292028476615),54,2,9,26,14,3,8,28856,29,,,,,,,1,,,,,54
16059178709020,160591787,09020,FORGERY/COUNTERFEITING,"CHECKS, MAKE OR PASS FICTITIOUS",Friday,07/22/2016,17:45,MISSION,"ARREST, BOOKED",2700 Block of MISSION ST,-122.41844919178006,37.75302675158759,POINT (-122.41844919178006 37.75302675158759),53,3,2,20,2,4,7,28859,19,,,,3,,,2,,,3,,53
16087485661030,160874856,61030,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Thursday,10/27/2016,09:19,RICHMOND,,FUNSTON AV / CLEMENT ST,-122.47191649560763,37.782594960697146,POINT (-122.47191649560763 37.782594960697146),5,8,4,11,11,6,2,54,11,,,,,,,1,,,,3,5
16047944051040,160479440,51040,NON-CRIMINAL,AIDED CASE,Monday,06/13/2016,05:00,NORTHERN,,3100 Block of FRANKLIN ST,-122.42659385275259,37.80348495251978,POINT (-122.42659385275259 37.80348495251978),17,4,6,13,13,9,1,28858,17,,,,,,,1,,,,,17
18014881328150,180148813,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,02/25/2018,03:50,BAYVIEW,,0 Block of HARBOR RD,-122.37826801848098,37.73238073022263,POINT (-122.37826801848098 37.73238073022263),78,2,9,1,10,3,8,58,1,,,,,,,2,,,,,78
17074986307100,170749863,07100,OTHER OFFENSES,TAMPERING WITH A VEHICLE,Wednesday,09/13/2017,22:03,SOUTHERN,"ARREST, BOOKED",1400 Block of HARRISON ST,-122.41193926141104,37.77113411265947,POINT (-122.41193926141104 37.77113411265947),32,1,10,34,8,2,9,28853,34,,,,,,,2,,,,,32
17008013465015,170080134,65015,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,01/29/2017,13:25,SOUTHERN,"ARREST, BOOKED",1500 Block of MISSION ST,-122.41823697502534,37.77319006012842,POINT (-122.41823697502534 37.77319006012842),32,1,10,20,8,2,9,28853,19,,1,,1,,,2,1,1,1,,32
17027989868020,170279898,68020,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Tuesday,04/04/2017,15:30,BAYVIEW,,1500 Block of SHAFTER AV,-122.38984911479719,37.730474150937354,POINT (-122.38984911479719 37.730474150937354),86,2,9,1,10,3,8,58,1,,,,,,,2,,,,,86
17084263306244,170842633,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,10/15/2017,05:00,TARAVAL,,1500 Block of SLOAT BL,-122.48971396912425,37.73394976808516,POINT (-122.48971396912425 37.73394976808516),43,10,8,35,1,8,4,64,35,,,,,,,1,,,,,43
16054418462050,160544184,62050,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,07/05/2016,16:25,INGLESIDE,"ARREST, BOOKED",4100 Block of MISSION ST,-122.42980166876418,37.730381954859084,POINT (-122.42980166876418 37.730381954859084),94,9,1,28,9,7,6,28861,25,16,,,,,,1,,,,,94
17012938427090,170129384,27090,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Tuesday,02/14/2017,16:15,SOUTHERN,,700 Block of MISSION ST,-122.40397126905746,37.784828309361046,POINT (-122.40397126905746 37.784828309361046),32,1,10,8,12,2,9,28853,6,,,,,,4,1,,,,,32
17100372905051,171003729,05051,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Tuesday,12/12/2017,03:34,NORTHERN,,1400 Block of POLK ST,-122.42066060964504,37.79009982023512,POINT (-122.42066060964504 37.79009982023512),105,4,3,21,13,9,10,28858,21,,,,,,10,1,,,,,105
16062691409320,160626914,09320,FRAUD,"CREDIT CARD, THEFT BY USE OF",Sunday,04/24/2016,10:00,PARK,,1400 Block of WILLARD ST,-122.45380784767714,37.76228020234026,POINT (-122.45380784767714 37.76228020234026),110,7,11,14,15,5,11,29492,12,,,,,,,1,,,,,110
16606329906244,166063299,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,03/16/2016,15:15,NORTHERN,,SUTTER ST / GOUGH ST,-122.42505022797225,37.78713003718317,POINT (-122.42505022797225 37.78713003718317),100,4,11,30,13,9,11,28858,27,,,,,,,1,,,,,100
16087316564010,160873165,64010,NON-CRIMINAL,"AIDED CASE, DOG BITE",Wednesday,10/26/2016,16:30,BAYVIEW,,0 Block of REARDON RD,-122.37690065881404,37.72948746365593,POINT (-122.37690065881404 37.72948746365593),78,2,9,1,10,3,8,58,1,,,,,,,2,,,,,78
17019880664015,170198806,64015,NON-CRIMINAL,"AIDED CASE, INJURED PERSON",Friday,03/10/2017,14:11,PARK,,400 Block of STANYAN ST,-122.45440306688853,37.77381782947806,POINT (-122.45440306688853 37.77381782947806),12,7,4,18,15,5,2,29492,16,,,,,,,1,,,,,12
16066325106244,160663251,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,08/16/2016,19:30,CENTRAL,,100 Block of NORTHPOINT ST,-122.40972358725868,37.80711541649748,POINT (-122.40972358725868 37.80711541649748),99,6,3,23,3,1,10,308,23,,,,,,2,2,,,,,99
16090454428150,160904544,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,11/06/2016,21:19,MISSION,,26TH ST / POPLAR ST,-122.42083494703161,37.748879251031795,POINT (-122.42083494703161 37.7488792510318),53,3,5,20,2,4,5,28859,19,,,,,,,1,,,,,53
17631481606244,176314816,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,12/01/2017,18:30,CENTRAL,,BEACH ST / TAYLOR ST,-122.41561882372157,37.80727560328014,POINT (-122.41561882372157 37.80727560328014),99,6,3,23,5,1,10,308,23,,,,,,2,2,,,,,99
16619333571000,166193335,71000,NON-CRIMINAL,LOST PROPERTY,Tuesday,08/16/2016,10:30,NORTHERN,,LARKIN ST / MCALLISTER ST,-122.41694856587593,37.78046892684792,POINT (-122.41694856587593 37.78046892684792),21,5,10,36,7,9,9,28852,36,,1,,1,,8,2,1,1,1,,21
17002468727199,170024687,27199,TRESPASS,LODGING WITHOUT PERMISSION,Tuesday,01/10/2017,03:23,MISSION,"ARREST, BOOKED",16TH ST / DOLORES ST,-122.42638445080627,37.76464393726198,POINT (-122.42638445080627 37.76464393726198),37,3,5,5,8,4,5,28859,3,,,,,,,1,,,5,,37
16027148404134,160271484,04134,ASSAULT,BATTERY,Saturday,04/02/2016,11:30,MISSION,"ARREST, BOOKED",2600 Block of MISSION ST,-122.4186003058899,37.75462558728376,POINT (-122.4186003058899 37.75462558728376),53,3,2,20,2,4,7,28859,19,,,,3,,,2,,,3,,53
17013365807021,170133658,07021,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,02/15/2017,23:45,MISSION,,CUMBERLAND ST / CHURCH ST,-122.42812785157686,37.75889083430238,POINT (-122.42812785157686 37.75889083430238),52,3,5,5,2,4,5,28862,3,,,,,,,1,,,5,,52
17620419828150,176204198,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,08/03/2017,20:30,RICHMOND,,1000 Block of GREAT HY,-122.51022574905221,37.767244220961615,POINT (-122.51022574905221 37.767244220961615),9,8,4,12,11,6,2,55,8,,,,,,,1,,,,,9
16059632306113,160596323,06113,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Saturday,07/23/2016,14:00,CENTRAL,,1000 Block of GRANT AV,-122.40681006219707,37.796463136492285,POINT (-122.40681006219707 37.796463136492285),104,6,3,6,3,1,10,308,4,,,,,,,2,,,,,104
17054575207020,170545752,07020,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Tuesday,07/04/2017,18:00,TARAVAL,,1400 Block of 32ND AV,-122.49092650708315,37.7601312851484,POINT (-122.49092650708315 37.7601312851484),39,10,7,35,1,8,3,56,35,,,,,,,1,,,,,39
17071484407055,170714844,07055,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Friday,09/01/2017,21:10,TENDERLOIN,,LARKIN ST / EDDY ST,-122.41753069697998,37.78331075399689,POINT (-122.41753069697998 37.78331075399689),20,5,10,36,7,9,9,28852,36,17,1,18,,18,6,2,1,1,,,20
16013633328150,160136333,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,02/15/2016,15:52,MISSION,"ARREST, BOOKED",22ND ST / TREAT AV,-122.4132976608083,37.75576479063427,POINT (-122.4132976608083 37.75576479063427),53,3,2,20,2,4,7,28859,19,,,,3,,,2,,,3,,53
17010725505041,170107255,05041,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Tuesday,02/07/2017,09:30,INGLESIDE,,100 Block of BERKELEY WY,-122.43928744897494,37.73978387306408,POINT (-122.43928744897494 37.73978387306408),57,9,5,10,2,7,5,63,7,,,,,,,1,,,,,57
17079463605131,170794636,05131,BURGLARY,"BURGLARY,HOTEL UNDER CONSTRUCTION, FORCIBLE ENTRY",Friday,09/29/2017,02:36,NORTHERN,"ARREST, BOOKED",1500 Block of POLK ST,-122.42071372835564,37.79105457184075,POINT (-122.42071372835564 37.79105457184075),105,4,3,21,13,9,10,28858,21,,,,,,,1,,,,,105
16054657203013,160546572,03013,ROBBERY,ROBBERY ON THE STREET WITH A DANGEROUS WEAPON,Wednesday,07/06/2016,13:05,NORTHERN,,WEBSTER ST / IVY ST,-122.42962700994417,37.77651254891804,POINT (-122.42962700994417 37.77651254891804),22,4,11,9,7,9,11,29492,10,,,,,,,1,,,,,22
16082237206133,160822372,06133,LARCENY/THEFT,GRAND THEFT PURSESNATCH,Saturday,10/08/2016,20:10,NORTHERN,,FRANKLIN ST / EDDY ST,-122.42246725165305,37.78268372587964,POINT (-122.42246725165305 37.78268372587964),100,4,11,39,7,9,11,28852,41,,1,,,,,2,,,,,100
16041586415162,160415864,15162,OTHER OFFENSES,VIOLATION OF STAY AWAY ORDER,Saturday,05/21/2016,00:30,RICHMOND,,2800 Block of WASHINGTON ST,-122.44015183349893,37.7908075948598,POINT (-122.44015183349893 37.7908075948598),102,4,6,30,13,6,1,29490,27,,,,,,,1,,,,,102
17074448704134,170744487,04134,ASSAULT,BATTERY,Tuesday,09/12/2017,08:20,TENDERLOIN,"ARREST, BOOKED",600 Block of OFARRELL ST,-122.41533612902022,37.78543647986955,POINT (-122.41533612902022 37.78543647986955),20,5,10,36,7,10,9,28858,36,,,,,,6,2,1,1,,,20
16608388306244,166083883,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,04/11/2016,16:15,NORTHERN,,100 Block of OCTAVIA ST,-122.4236847123249,37.77372213041988,POINT (-122.4236847123249 37.77372213041988),26,4,11,9,7,9,11,28852,10,,,,,,,1,,,,,26
18020451226150,180204512,26150,OTHER OFFENSES,PAROLE VIOLATION,Sunday,03/18/2018,11:15,NORTHERN,"ARREST, BOOKED",1200 Block of SUTTER ST,-122.4209637773851,37.78770463485778,POINT (-122.4209637773851 37.78770463485778),50,4,3,21,13,9,10,28858,21,,,,,,10,2,,,,,50
18030468919057,180304689,19057,ASSAULT,THREATS AGAINST LIFE,Tuesday,04/24/2018,20:00,TENDERLOIN,,100 Block of OFARRELL ST,-122.4072440870319,37.78656476076854,POINT (-122.4072440870319 37.78656476076854),19,6,3,8,5,10,10,28852,6,10,,12,,12,5,2,,,,,19
17067425465016,170674254,65016,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,08/18/2017,19:02,SOUTHERN,"ARREST, BOOKED",BRYANT ST / 2ND ST,-122.39362273934293,37.783079119147104,POINT (-122.39362273934293 37.783079119147104),32,1,10,8,6,2,9,28856,6,,,,,,,1,,,,,32
17621056506374,176210565,06374,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,07/29/2017,14:05,SOUTHERN,,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.40340479147905 37.775420706711),32,1,10,34,14,2,9,28853,34,,,,,,,2,,,,,32
16062163507021,160621635,07021,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,08/01/2016,22:00,BAYVIEW,,1200 Block of WISCONSIN ST,-122.39847716388645,37.75175030903858,POINT (-122.39847716388645 37.75175030903858),54,2,9,26,10,3,8,28856,29,,,,,,,2,,,,,54
17094512427170,170945124,27170,OTHER OFFENSES,RESISTING ARREST,Monday,11/20/2017,17:22,BAYVIEW,"ARREST, BOOKED",MISSIONROCK ST / 3RD ST,-122.38973123745065,37.77309890375026,POINT (-122.38973123745065 37.77309890375026),34,1,10,4,14,3,9,310,20,,,,,,,1,,,,,34
17021839103014,170218391,03014,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Thursday,03/16/2017,21:11,MISSION,,16TH ST / MISSION ST,-122.41967178029562,37.76505012146682,POINT (-122.41967178029562 37.76505012146682),53,3,2,20,8,4,7,28859,19,12,,14,3,14,,2,,,3,50,53
16087196506244,160871965,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,10/26/2016,09:45,MISSION,,CHURCH ST / CLIPPER ST,-122.42720082793433,37.74929723342443,POINT (-122.42720082793433 37.74929723342443),84,3,5,22,2,4,5,28862,22,,,,,,,1,,,,,84
17631277906372,176312779,06372,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,11/30/2017,18:00,TARAVAL,,1800 Block of 33RD AV,-122.49133968179746,37.752629884137505,POINT (-122.49133968179746 37.752629884137505),39,10,7,35,1,8,3,56,35,,,,,,,1,,,,,39
16037417927170,160374179,27170,OTHER OFFENSES,RESISTING ARREST,Saturday,05/07/2016,09:34,TARAVAL,"ARREST, BOOKED",44TH AV / JUDAH ST,-122.50378228972757,37.76051593707821,POINT (-122.50378228972757 37.76051593707821),39,10,7,35,1,8,3,56,35,,,,,,,1,,,,,39
17088709362050,170887093,62050,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,10/30/2017,15:07,INGLESIDE,"ARREST, BOOKED",DELANO AV / SANTAYNEZ AV,-122.44161766503085,37.72537915056439,POINT (-122.44161766503085 37.7253791505644),94,9,1,28,9,7,6,28861,25,,,,,,,1,,,,,94
17608482106244,176084821,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,03/17/2017,10:30,NORTHERN,,1500 Block of VANNESS AV,-122.42206273026355,37.78992000148415,POINT (-122.42206273026355 37.78992000148415),105,4,3,21,13,9,10,28858,21,,,,,,10,1,,,,,105
17042971428135,170429714,28135,OTHER OFFENSES,HARASSING PHONE CALLS,Monday,02/20/2017,09:00,BAYVIEW,,1300 Block of EVANS AV,-122.38293285252021,37.73973302279851,POINT (-122.38293285252021 37.73973302279851),86,2,9,1,10,3,8,58,1,,,,,,,1,,,,,86
17620868906372,176208689,06372,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,08/11/2017,02:55,TARAVAL,,0 Block of SANRAFAEL WY,-122.47037535150918,37.73396368750845,POINT (-122.47037535150918 37.73396368750845),116,10,8,41,9,8,4,59,40,,,,,,,1,,,,,116
16056396871010,160563968,71010,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Tuesday,07/12/2016,10:00,MISSION,,1100 Block of HAMPSHIRE ST,-122.40743733150418,37.75368685473877,POINT (-122.40743733150418 37.75368685473877),53,3,2,20,2,4,7,28859,19,,,,3,,,1,,,3,,53
18005891105071,180058911,05071,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Wednesday,01/17/2018,00:01,TARAVAL,,700 Block of GONZALEZ DR,-122.48060634886455,37.71751858730814,POINT (-122.48060634886455 37.71751858730814),42,10,8,16,1,8,4,64,14,,,,,,,2,,,,,42
16073365006113,160733650,06113,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Friday,09/09/2016,12:00,SOUTHERN,,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.40340479147905 37.775420706711),32,1,10,34,14,2,9,28853,34,,,,,,,2,,,,,32
16092292204154,160922922,04154,ASSAULT,BATTERY OF A POLICE OFFICER,Saturday,11/12/2016,18:00,SOUTHERN,"ARREST, BOOKED",1000 Block of MISSION ST,-122.40979519450484,37.78003562683942,POINT (-122.40979519450484 37.78003562683942),32,1,10,34,14,2,9,28853,34,24,1,6,1,6,7,2,1,1,1,,32
18001033171012,180010331,71012,NON-CRIMINAL,"LICENSE PLATE, RECOVERED",Tuesday,12/26/2017,15:00,TARAVAL,,1400 Block of 23RD AV,-122.4812807971621,37.76055638334872,POINT (-122.4812807971621 37.76055638334872),39,10,7,35,1,8,3,56,35,,,,,,,1,,,,,39
17015233516623,170152335,16623,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Wednesday,02/22/2017,16:08,SOUTHERN,"ARREST, BOOKED",100 Block of 9TH ST,-122.41398052096726,37.77556873258243,POINT (-122.41398052096726 37.77556873258243),32,1,10,34,8,2,9,28853,34,,1,,1,,,2,1,1,1,,32
16039161261030,160391612,61030,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Friday,05/13/2016,12:10,TARAVAL,,100 Block of ESCOLTA WY,-122.4891358502325,37.73803929439102,POINT (-122.4891358502325 37.73803929439102),40,10,7,35,1,8,3,29491,35,,,,,,,1,,,,,40
17100722604134,171007226,04134,ASSAULT,BATTERY,Wednesday,12/13/2017,09:35,NORTHERN,,2200 Block of LAGUNA ST,-122.42942854763409,37.791777498620846,POINT (-122.42942854763409 37.791777498620846),102,4,6,30,13,9,1,29490,27,,,,,,,1,,,,,102
